2016-07-27 11:14:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:14:26 >>成功执行实时监控
2016-07-27 11:14:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:15:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:16:26 >>触发定时作业
2016-07-27 11:16:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:16:26 >>成功执行实时监控
2016-07-27 11:16:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:17:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:18:26 >>触发定时作业
2016-07-27 11:18:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:18:26 >>成功执行实时监控
2016-07-27 11:18:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:19:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:20:26 >>触发定时作业
2016-07-27 11:20:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:20:26 >>成功执行实时监控
2016-07-27 11:20:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:21:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:22:26 >>触发定时作业
2016-07-27 11:22:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:22:26 >>成功执行实时监控
2016-07-27 11:22:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:23:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:24:26 >>触发定时作业
2016-07-27 11:24:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:24:26 >>成功执行实时监控
2016-07-27 11:24:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:25:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:26:26 >>触发定时作业
2016-07-27 11:26:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:26:26 >>成功执行实时监控
2016-07-27 11:26:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:27:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:28:26 >>触发定时作业
2016-07-27 11:28:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:28:26 >>成功执行实时监控
2016-07-27 11:28:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:29:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:30:26 >>触发定时作业
2016-07-27 11:30:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:30:26 >>成功执行实时监控
2016-07-27 11:30:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:31:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:32:26 >>触发定时作业
2016-07-27 11:32:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:32:26 >>成功执行实时监控
2016-07-27 11:32:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:33:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:34:26 >>触发定时作业
2016-07-27 11:34:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:34:26 >>成功执行实时监控
2016-07-27 11:34:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:35:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:36:26 >>触发定时作业
2016-07-27 11:36:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:36:26 >>成功执行实时监控
2016-07-27 11:36:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:37:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:38:26 >>触发定时作业
2016-07-27 11:38:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:38:26 >>成功执行实时监控
2016-07-27 11:38:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:39:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:40:26 >>触发定时作业
2016-07-27 11:40:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:40:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:40:28 >>System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于目标计算机积极拒绝，无法连接。 127.0.0.1:41520
   在 System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   在 System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- 内部异常堆栈跟踪的结尾 ---
   在 System.Net.HttpWebRequest.GetResponse()
   在 JN.WindowsService.Service1.ChkSrvYz(Object source, ElapsedEventArgs e)
2016-07-27 11:41:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:42:26 >>触发定时作业
2016-07-27 11:42:26 >>读取访问地址：http://localhost:41520/timingplan/index?execprocess=plan2
2016-07-27 11:42:26 >>读取G:\公司项目\wl16071701\www\JN.Web\TimingPlan\Plan.xml(1条作业)
2016-07-27 11:42:28 >>System.Net.WebException: 无法连接到远程服务器 ---> System.Net.Sockets.SocketException: 由于目标计算机积极拒绝，无法连接。 127.0.0.1:41520
